index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,team_in_possession_id,attacking_side,team_in_possession_shortname,n_player_possessions_in_phase,team_possession_loss_in_phase,team_possession_lead_to_goal,team_possession_lead_to_shot,team_in_possession_phase_type,team_in_possession_phase_type_id,team_out_of_possession_phase_type,team_out_of_possession_phase_type_id,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,team_in_possession_width_start,team_in_possession_width_end,team_in_possession_length_start,team_in_possession_length_end,team_out_of_possession_width_start,team_out_of_possession_width_end,team_out_of_possession_length_start,team_out_of_possession_length_end
263,1886347,28046,28137,45:24.6,45:33.7,0,24,9.1,2,1,4177,left_to_right,Auckland FC,3,False,False,False,finish,2,low_block,8,24.44,23.2,1,wide_left,3,attacking_third,False,5.31,-28.05,5,wide_right,2,middle_third,False,25.67,50.66,60.25,59.35,30.56,42.82,39.06,48.19
264,1886347,28137,28156,45:33.7,45:35.6,0,33,1.9,2,1,4177,left_to_right,Auckland FC,1,False,False,False,create,1,medium_block,9,5.51,-28.28,5,wide_right,2,middle_third,False,15.45,-29.44,5,wide_right,2,middle_third,False,50.95,50.22,59.29,57.62,43.04,42.72,48.53,51.94
265,1886347,28156,28191,45:35.6,45:39.1,0,35,3.5,2,1,4177,left_to_right,Auckland FC,1,False,False,False,finish,2,low_block,8,16.29,-29.41,5,wide_right,2,middle_third,False,43.65,-10.43,4,half_space_right,3,attacking_third,True,49.96,42.4,57.71,70.45,42.42,33.47,52.06,51.23
266,1886347,28521,28604,46:12.1,46:20.4,1,12,8.3,2,1,4177,left_to_right,Auckland FC,2,True,False,False,set_play,7,defending_set_play,13,51.36,-33.46,5,wide_right,3,attacking_third,False,-5.63,-10.18,4,half_space_right,2,middle_third,False,35.42,14.53,69.13,30.74,19.95,34.43,6.57,61.1
267,1886347,28604,28619,46:20.4,46:21.9,1,20,1.5,2,2,1805,right_to_left,Newcastle,0,True,False,False,chaotic,5,chaotic,5,-4.36,-10.57,4,half_space_right,2,middle_third,False,7.83,-15.99,4,half_space_right,2,middle_third,False,14.72,17.5,31.12,37.36,34.71,39.37,61.06,59.84
268,1886347,28619,28899,46:21.9,46:49.9,1,21,28.0,2,1,4177,left_to_right,Auckland FC,7,False,False,False,create,1,medium_block,9,-8.25,16.38,2,half_space_left,2,middle_third,False,27.32,15.49,2,half_space_left,3,attacking_third,False,39.64,45.6,59.77,59.78,17.69,32.47,37.81,48.75
269,1886347,28899,29369,46:49.9,47:36.9,1,49,47.0,2,1,4177,left_to_right,Auckland FC,18,True,False,False,finish,2,low_block,8,27.99,16.45,2,half_space_left,3,attacking_third,False,35.98,9.17,2,half_space_left,3,attacking_third,True,45.56,50.7,60.41,63.32,32.61,33.83,48.69,28.45
270,1886347,29369,29423,47:36.9,47:42.3,2,36,5.4,2,2,1805,right_to_left,Newcastle,5,True,False,False,build_up,0,high_block,10,-36.02,-9.35,4,half_space_right,1,defensive_third,False,-21.38,-31.61,5,wide_right,1,defensive_third,False,33.82,38.24,28.41,30.63,50.55,41.7,63.73,60.8
271,1886347,29423,29489,47:42.3,47:48.9,2,42,6.6,2,1,4177,left_to_right,Auckland FC,1,True,False,False,chaotic,5,chaotic,5,21.46,31.82,1,wide_left,3,attacking_third,False,10.49,25.35,1,wide_left,2,middle_third,False,41.63,34.96,60.75,59.3,38.33,37.18,30.82,46.87
272,1886347,29489,29530,47:48.9,47:53.0,2,48,4.1,2,2,1805,right_to_left,Newcastle,2,False,False,False,chaotic,5,chaotic,5,-10.58,-25.28,5,wide_right,2,middle_third,False,4.27,-8.5,3,center,2,middle_third,False,37.18,39.11,47.03,53.53,34.94,32.21,59.23,57.17
273,1886347,29649,29659,48:04.9,48:05.9,3,4,1.0,2,2,1805,right_to_left,Newcastle,2,False,False,False,set_play,7,defending_set_play,13,1.08,-7.83,3,center,2,middle_third,False,-0.03,-7.23,3,center,2,middle_third,False,50.12,51.25,53.52,53.42,29.27,29.33,42.92,42.15
274,1886347,29659,29752,48:05.9,48:15.2,3,5,9.3,2,2,1805,right_to_left,Newcastle,2,False,False,False,create,1,medium_block,9,-0.86,-7.86,3,center,2,middle_third,False,25.04,-17.69,4,half_space_right,3,attacking_third,False,51.37,55.83,53.4,58.06,29.34,33.24,42.26,44.48
275,1886347,29752,29831,48:15.2,48:23.1,3,15,7.9,2,2,1805,right_to_left,Newcastle,2,True,False,False,finish,2,low_block,8,25.6,-18.69,4,half_space_right,3,attacking_third,False,45.71,-6.43,3,center,3,attacking_third,True,55.83,34.5,58.38,72.2,33.62,26.62,44.63,42.46
276,1886347,29831,29881,48:23.1,48:28.1,3,23,5.0,2,1,4177,left_to_right,Auckland FC,1,True,False,False,chaotic,5,chaotic,5,-44.7,6.66,3,center,1,defensive_third,False,1.06,28.59,1,wide_left,2,middle_third,False,26.31,30.58,42.51,41.88,34.28,40.67,72.32,67.17
277,1886347,29881,29910,48:28.1,48:31.0,3,28,2.9,2,2,1805,right_to_left,Newcastle,1,False,False,False,create,1,medium_block,9,-1.42,-28.62,5,wide_right,2,middle_third,False,-19.26,-10.45,4,half_space_right,1,defensive_third,False,40.93,48.0,66.95,60.23,30.91,33.64,41.81,49.39
278,1886347,29910,29987,48:31.0,48:38.7,3,31,7.7,2,2,1805,right_to_left,Newcastle,2,False,False,False,build_up,0,high_block,10,-20.09,-9.74,4,half_space_right,1,defensive_third,False,-36.55,-4.83,3,center,1,defensive_third,False,48.18,59.63,59.89,41.96,33.74,33.54,49.63,67.3
279,1886347,29987,30012,48:38.7,48:41.2,3,38,2.5,2,2,1805,right_to_left,Newcastle,1,True,False,False,direct,6,defending_direct,15,-36.26,-5.3,3,center,1,defensive_third,False,2.46,-17.82,4,half_space_right,2,middle_third,False,59.76,59.29,41.42,44.25,33.5,34.05,67.47,64.79
280,1886347,30012,30207,48:41.2,49:00.7,3,41,19.5,2,1,4177,left_to_right,Auckland FC,6,False,False,False,create,1,medium_block,9,-2.67,18.06,2,half_space_left,2,middle_third,False,17.53,-26.11,5,wide_right,3,attacking_third,False,34.05,55.17,64.62,53.57,59.07,37.34,44.56,39.54
281,1886347,30207,30246,49:00.7,49:04.6,4,0,3.9,2,1,4177,left_to_right,Auckland FC,1,False,False,False,finish,2,low_block,8,17.97,-26.45,5,wide_right,3,attacking_third,False,23.02,-33.22,5,wide_right,3,attacking_third,False,54.98,51.11,53.81,59.69,37.56,41.83,39.52,38.78
282,1886347,30283,30308,49:08.3,49:10.8,4,8,2.5,2,1,4177,left_to_right,Auckland FC,1,True,False,False,chaotic,5,chaotic,5,27.33,-33.56,5,wide_right,3,attacking_third,False,25.84,-28.6,5,wide_right,3,attacking_third,False,48.74,41.78,59.71,61.52,38.32,33.6,39.57,38.15
283,1886347,30308,30389,49:10.8,49:18.9,4,10,8.1,2,2,1805,right_to_left,Newcastle,5,False,False,False,create,1,medium_block,9,-25.15,28.42,1,wide_left,1,defensive_third,False,-9.38,11.77,2,half_space_left,2,middle_third,False,33.64,43.08,37.98,47.88,41.47,29.41,61.51,50.17
284,1886347,30389,30418,49:18.9,49:21.8,4,18,2.9,2,2,1805,right_to_left,Newcastle,1,True,False,False,direct,6,defending_direct,15,-8.59,11.8,2,half_space_left,2,middle_third,False,25.7,15.68,2,half_space_left,3,attacking_third,False,43.26,43.89,48.32,64.65,29.41,31.99,49.99,45.97
285,1886347,30418,30428,49:21.8,49:22.8,4,21,1.0,2,1,4177,left_to_right,Auckland FC,1,True,False,False,chaotic,5,chaotic,5,-25.32,-15.99,4,half_space_right,1,defensive_third,False,-14.93,-21.11,5,wide_right,2,middle_third,False,32.1,32.37,45.47,41.7,43.84,43.2,64.96,66.82
286,1886347,30733,30857,49:53.3,50:05.7,4,53,12.4,2,2,1805,right_to_left,Newcastle,4,True,False,False,create,1,medium_block,9,-27.09,3.96,3,center,1,defensive_third,False,-15.19,-35.42,5,wide_right,2,middle_third,False,54.9,55.61,44.65,47.99,32.21,37.06,49.33,53.63
287,1886347,30874,30986,50:07.4,50:18.6,5,7,11.2,2,1,4177,left_to_right,Auckland FC,5,True,False,False,finish,2,low_block,8,19.28,35.87,1,wide_left,3,attacking_third,False,47.61,14.77,2,half_space_left,3,attacking_third,True,36.79,23.49,53.92,72.46,50.65,16.93,47.54,39.42
288,1886347,31032,31118,50:23.2,50:31.8,5,23,8.6,2,2,1805,right_to_left,Newcastle,5,False,False,False,build_up,0,high_block,10,-57.51,-4.3,3,center,1,defensive_third,False,-20.38,24.47,1,wide_left,1,defensive_third,False,29.28,55.7,43.12,46.1,29.82,45.33,69.76,62.95
289,1886347,31118,31221,50:31.8,50:42.1,5,31,10.3,2,2,1805,right_to_left,Newcastle,4,False,False,False,create,1,medium_block,9,-19.12,24.85,1,wide_left,1,defensive_third,False,12.34,-26.25,5,wide_right,2,middle_third,False,55.73,42.96,45.91,58.95,45.22,30.62,62.92,51.24
290,1886347,31221,31261,50:42.1,50:46.1,5,42,4.0,2,2,1805,right_to_left,Newcastle,1,False,False,False,finish,2,low_block,8,13.69,-26.37,5,wide_right,2,middle_third,False,32.88,-18.39,4,half_space_right,3,attacking_third,False,42.95,35.03,59.07,68.96,30.67,28.65,51.13,48.58
291,1886347,31861,32061,51:46.1,52:06.1,6,46,20.0,2,2,1805,right_to_left,Newcastle,7,False,False,True,set_play,7,defending_set_play,13,31.78,-22.99,5,wide_right,3,attacking_third,False,27.31,21.93,1,wide_left,3,attacking_third,False,34.37,42.45,62.94,62.68,24.7,30.59,23.29,23.13
292,1886347,32061,32078,52:06.1,52:07.8,7,6,1.7,2,2,1805,right_to_left,Newcastle,1,True,False,False,finish,2,low_block,8,27.62,21.95,1,wide_left,3,attacking_third,False,41.37,2.24,3,center,3,attacking_third,True,42.43,41.81,62.8,66.27,30.19,26.25,22.96,22.87
293,1886347,32078,32120,52:07.8,52:12.0,7,7,4.2,2,1,4177,left_to_right,Auckland FC,1,True,False,False,chaotic,5,chaotic,5,-41.33,-2.28,3,center,1,defensive_third,False,-27.12,-7.25,3,center,1,defensive_third,False,26.02,23.8,22.96,25.22,41.82,37.13,66.54,64.26
294,1886347,32120,32149,52:12.0,52:14.9,7,12,2.9,2,2,1805,right_to_left,Newcastle,1,True,False,False,chaotic,5,chaotic,5,27.26,7.64,3,center,3,attacking_third,False,43.35,12.78,2,half_space_left,3,attacking_third,True,36.81,30.13,64.01,65.43,23.89,21.02,25.75,26.67
295,1886347,32149,32159,52:14.9,52:15.9,7,14,1.0,2,1,4177,left_to_right,Auckland FC,1,True,False,False,chaotic,5,chaotic,5,-43.81,-13.0,4,half_space_right,1,defensive_third,False,-51.04,-19.18,4,half_space_right,1,defensive_third,False,21.05,22.41,26.73,27.04,30.06,29.37,65.85,68.01
296,1886347,32367,32402,52:36.7,52:40.2,7,36,3.5,2,2,1805,right_to_left,Newcastle,2,False,False,False,chaotic,5,chaotic,5,,,2,half_space_left,2,middle_third,False,29.8,34.48,1,wide_left,3,attacking_third,False,,41.99,,61.77,,31.66,,34.52
297,1886347,32469,32492,52:46.9,52:49.2,7,46,2.3,2,2,1805,right_to_left,Newcastle,2,False,False,False,chaotic,5,chaotic,5,26.47,34.35,1,wide_left,3,attacking_third,False,30.68,31.02,1,wide_left,3,attacking_third,False,43.78,41.93,65.7,67.26,30.47,30.94,35.72,35.37
298,1886347,32566,32654,52:56.6,53:05.4,7,56,8.8,2,2,1805,right_to_left,Newcastle,4,False,False,False,finish,2,low_block,8,24.07,33.98,1,wide_left,3,attacking_third,False,5.1,-14.4,4,half_space_right,2,middle_third,False,42.49,37.49,63.73,57.97,30.04,27.75,34.16,38.48
299,1886347,32654,32715,53:05.4,53:11.5,8,5,6.1,2,2,1805,right_to_left,Newcastle,2,False,False,False,create,1,medium_block,9,4.12,-14.19,4,half_space_right,2,middle_third,False,-18.6,-7.75,3,center,1,defensive_third,False,37.81,45.93,57.95,51.79,27.82,35.63,38.81,51.57
300,1886347,32715,32799,53:11.5,53:19.9,8,11,8.4,2,2,1805,right_to_left,Newcastle,2,False,False,False,build_up,0,high_block,10,-20.0,-7.25,3,center,1,defensive_third,False,-20.18,-3.46,3,center,1,defensive_third,False,46.02,60.47,51.72,45.91,35.55,33.5,51.92,63.49
301,1886347,32799,32887,53:19.9,53:28.7,8,19,8.8,2,2,1805,right_to_left,Newcastle,4,False,False,False,create,1,medium_block,9,-19.74,-3.06,3,center,1,defensive_third,False,-20.11,10.55,2,half_space_left,1,defensive_third,False,60.53,63.54,45.99,49.79,33.32,33.61,63.14,52.29
302,1886347,32887,32910,53:28.7,53:31.0,8,28,2.3,2,2,1805,right_to_left,Newcastle,1,True,False,False,direct,6,defending_direct,15,-19.48,10.2,2,half_space_left,1,defensive_third,False,15.13,-11.97,4,half_space_right,2,middle_third,False,63.45,59.17,49.92,57.9,33.53,34.42,52.32,54.21
303,1886347,32910,32947,53:31.0,53:34.7,8,31,3.7,2,1,4177,left_to_right,Auckland FC,2,True,False,False,chaotic,5,chaotic,5,-15.23,12.47,2,half_space_left,2,middle_third,False,2.17,18.29,2,half_space_left,2,middle_third,False,34.51,40.9,54.23,52.81,58.88,41.31,58.16,56.24
304,1886347,32947,33000,53:34.7,53:40.0,8,34,5.3,2,2,1805,right_to_left,Newcastle,2,False,False,True,create,1,medium_block,9,-2.58,-18.59,4,half_space_right,2,middle_third,False,22.56,-16.93,4,half_space_right,3,attacking_third,False,40.96,33.71,56.16,61.92,40.94,29.34,52.92,54.75
305,1886347,33000,33049,53:40.0,53:44.9,8,40,4.9,2,2,1805,right_to_left,Newcastle,2,True,False,True,finish,2,low_block,8,23.92,-17.29,4,half_space_right,3,attacking_third,False,52.6,-3.97,3,center,3,attacking_third,False,33.35,24.36,62.39,76.23,29.1,23.01,54.78,52.57
306,1886347,33290,33324,54:09.0,54:12.4,9,9,3.4,2,1,4177,left_to_right,Auckland FC,2,False,False,False,build_up,0,high_block,10,-46.88,-1.67,3,center,1,defensive_third,False,-40.93,-18.77,4,half_space_right,1,defensive_third,False,57.63,60.92,48.85,49.7,39.06,40.49,69.67,72.06
307,1886347,33324,33355,54:12.4,54:15.5,9,12,3.1,2,1,4177,left_to_right,Auckland FC,1,False,False,False,direct,6,defending_direct,15,-39.8,-19.23,4,half_space_right,1,defensive_third,False,-1.51,-31.62,5,wide_right,2,middle_third,False,60.93,54.75,49.69,52.5,40.61,44.89,72.11,66.64
308,1886347,33611,33811,54:41.1,55:01.1,9,41,20.0,2,1,4177,left_to_right,Auckland FC,6,False,False,False,create,1,medium_block,9,,,2,half_space_left,2,middle_third,False,15.72,13.51,2,half_space_left,2,middle_third,False,,38.03,,56.03,,29.0,,42.66
309,1886347,33811,33948,55:01.1,55:14.8,10,1,13.7,2,1,4177,left_to_right,Auckland FC,3,True,False,False,finish,2,low_block,8,16.22,14.12,2,half_space_left,2,middle_third,False,47.14,28.51,1,wide_left,3,attacking_third,False,37.92,35.87,56.11,69.57,28.94,32.64,42.52,18.19
310,1886347,33948,33966,55:14.8,55:16.6,10,14,1.8,2,2,1805,right_to_left,Newcastle,1,True,False,False,chaotic,5,chaotic,5,-47.34,-28.23,5,wide_right,1,defensive_third,False,-43.98,-34.11,5,wide_right,1,defensive_third,False,32.59,31.2,18.1,16.51,35.73,32.63,69.58,71.69
311,1886347,34012,34079,55:21.2,55:27.9,10,21,6.7,2,1,4177,left_to_right,Auckland FC,4,True,False,False,finish,2,low_block,8,45.08,33.32,1,wide_left,3,attacking_third,False,49.01,25.7,1,wide_left,3,attacking_third,False,38.68,36.65,69.13,69.72,32.2,33.35,17.13,16.62
312,1886347,34079,34157,55:27.9,55:35.7,10,27,7.8,2,2,1805,right_to_left,Newcastle,2,True,False,False,chaotic,5,chaotic,5,-49.03,-24.77,5,wide_right,1,defensive_third,False,-13.56,-3.42,3,center,2,middle_third,False,33.27,30.25,16.52,25.5,36.64,41.86,69.97,61.67
313,1886347,34157,34273,55:35.7,55:47.3,10,35,11.6,2,1,4177,left_to_right,Auckland FC,4,False,False,False,finish,2,low_block,8,13.75,3.77,3,center,2,middle_third,False,5.75,-22.14,5,wide_right,2,middle_third,False,42.35,49.41,61.2,58.17,30.33,38.2,25.8,33.26
314,1886347,34273,34360,55:47.3,55:56.0,10,47,8.7,2,1,4177,left_to_right,Auckland FC,4,False,False,False,create,1,medium_block,9,5.2,-21.85,5,wide_right,2,middle_third,False,18.15,26.52,1,wide_left,3,attacking_third,False,49.35,62.86,58.15,54.33,38.14,36.12,33.36,39.32
315,1886347,34360,34399,55:56.0,55:59.9,10,56,3.9,2,1,4177,left_to_right,Auckland FC,1,True,False,False,finish,2,low_block,8,19.11,26.96,1,wide_left,3,attacking_third,False,46.34,15.19,2,half_space_left,3,attacking_third,True,62.61,45.44,54.32,70.97,36.25,34.79,39.56,40.39
316,1886347,34399,34544,55:59.9,56:14.4,10,59,14.5,2,2,1805,right_to_left,Newcastle,3,False,False,False,build_up,0,high_block,10,-46.81,-14.85,4,half_space_right,1,defensive_third,False,-20.65,31.81,1,wide_left,1,defensive_third,False,34.6,53.28,40.44,51.6,44.97,44.08,71.64,61.32
317,1886347,34544,34573,56:14.4,56:17.3,11,14,2.9,2,2,1805,right_to_left,Newcastle,0,True,False,False,create,1,medium_block,9,-19.46,31.29,1,wide_left,1,defensive_third,False,-4.44,18.02,2,half_space_left,2,middle_third,False,53.08,44.8,51.47,46.98,44.28,41.8,61.46,62.19
318,1886347,34573,34599,56:17.3,56:19.9,11,17,2.6,2,1,4177,left_to_right,Auckland FC,1,False,False,False,chaotic,5,chaotic,5,4.41,-17.81,4,half_space_right,2,middle_third,False,14.77,-10.82,4,half_space_right,2,middle_third,False,41.83,41.85,62.08,56.73,44.4,34.76,46.64,39.91
319,1886347,34870,35026,56:47.0,57:02.6,11,47,15.6,2,1,4177,left_to_right,Auckland FC,5,True,False,True,set_play,7,defending_set_play,13,14.48,-6.86,3,center,2,middle_third,False,48.79,-2.26,3,center,3,attacking_third,True,59.19,34.86,62.99,65.32,30.28,28.95,27.23,31.19
320,1886347,35179,35239,57:17.9,57:23.9,12,17,6.0,2,2,1805,right_to_left,Newcastle,4,False,False,False,build_up,0,high_block,10,-46.53,-0.16,3,center,1,defensive_third,False,-42.04,24.23,1,wide_left,1,defensive_third,False,65.73,63.43,47.1,47.86,34.99,35.08,66.5,73.24
321,1886347,35239,35262,57:23.9,57:26.2,12,23,2.3,2,2,1805,right_to_left,Newcastle,1,False,False,False,direct,6,defending_direct,15,-41.4,24.32,1,wide_left,1,defensive_third,False,-7.47,17.67,2,half_space_left,2,middle_third,False,63.27,54.4,47.82,44.23,35.01,30.4,73.19,70.63
322,1886347,35262,35322,57:26.2,57:32.2,12,26,6.0,2,2,1805,right_to_left,Newcastle,2,False,False,False,create,1,medium_block,9,-6.64,17.84,2,half_space_left,2,middle_third,False,22.44,13.46,2,half_space_left,3,attacking_third,False,54.12,40.45,43.98,64.36,30.32,32.43,70.45,67.75
323,1886347,35322,35336,57:32.2,57:33.6,12,32,1.4,2,2,1805,right_to_left,Newcastle,1,True,False,False,finish,2,low_block,8,22.72,13.57,2,half_space_left,3,attacking_third,False,34.69,13.52,2,half_space_left,3,attacking_third,False,40.22,37.23,64.82,71.22,32.45,33.04,67.55,64.53
324,1886347,35336,35352,57:33.6,57:35.2,12,33,1.6,2,1,4177,left_to_right,Auckland FC,1,False,False,False,chaotic,5,chaotic,5,-35.29,-13.41,4,half_space_right,1,defensive_third,False,-46.01,-6.88,3,center,1,defensive_third,False,33.09,34.28,64.22,58.74,36.98,34.15,71.65,77.24
325,1886347,35352,35374,57:35.2,57:37.4,12,35,2.2,2,1,4177,left_to_right,Auckland FC,1,True,False,False,direct,6,defending_direct,15,-45.5,-6.77,3,center,1,defensive_third,False,-1.3,-5.64,3,center,2,middle_third,False,34.36,34.96,58.3,50.59,34.05,32.74,77.51,77.55
326,1886347,35374,35397,57:37.4,57:39.7,12,37,2.3,2,2,1805,right_to_left,Newcastle,1,False,False,False,create,1,medium_block,9,0.12,5.5,3,center,2,middle_third,False,4.92,-3.88,3,center,2,middle_third,False,32.73,35.2,77.3,71.26,34.83,29.19,50.3,45.84
327,1886347,35397,35433,57:39.7,57:43.3,12,39,3.6,2,2,1805,right_to_left,Newcastle,2,False,False,False,finish,2,low_block,8,5.47,-4.11,3,center,2,middle_third,False,5.05,-20.85,5,wide_right,2,middle_third,False,35.39,39.14,71.04,65.78,28.86,29.99,45.75,45.81
328,1886347,35433,35574,57:43.3,57:57.4,12,43,14.1,2,2,1805,right_to_left,Newcastle,6,False,False,False,create,1,medium_block,9,4.68,-20.1,4,half_space_right,2,middle_third,False,3.45,28.77,1,wide_left,2,middle_third,False,39.23,59.44,65.66,52.23,30.08,36.24,45.88,56.94
329,1886347,35951,35993,58:35.1,58:39.3,13,35,4.2,2,2,1805,right_to_left,Newcastle,4,False,False,False,create,1,medium_block,9,4.48,28.47,1,wide_left,2,middle_third,False,21.57,32.82,1,wide_left,3,attacking_third,False,56.89,57.32,58.48,58.44,32.73,34.68,45.97,47.56
330,1886347,35993,36013,58:39.3,58:41.3,13,39,2.0,2,2,1805,right_to_left,Newcastle,2,True,False,False,finish,2,low_block,8,21.7,32.64,1,wide_left,3,attacking_third,False,22.15,24.66,1,wide_left,3,attacking_third,False,57.15,51.51,58.61,61.09,34.62,31.78,47.63,48.69
331,1886347,36013,36197,58:41.3,58:59.7,13,41,18.4,2,1,4177,left_to_right,Auckland FC,5,False,False,False,create,1,medium_block,9,-22.27,-24.46,5,wide_right,1,defensive_third,False,7.05,-34.73,5,wide_right,2,middle_third,False,31.58,58.19,48.67,52.57,51.4,45.82,61.17,47.52
332,1886347,36285,36472,59:08.5,59:27.2,14,8,18.7,2,1,4177,left_to_right,Auckland FC,6,False,False,False,create,1,medium_block,9,4.7,-32.55,5,wide_right,2,middle_third,False,19.33,-12.57,4,half_space_right,3,attacking_third,False,49.23,42.38,55.87,63.85,37.27,31.74,44.85,56.21
333,1886347,36472,36568,59:27.2,59:36.8,14,27,9.6,2,1,4177,left_to_right,Auckland FC,3,True,False,False,finish,2,low_block,8,20.59,-13.41,4,half_space_right,3,attacking_third,False,49.64,5.53,3,center,3,attacking_third,True,42.01,31.55,64.22,74.26,31.61,25.72,56.28,44.69
334,1886347,36568,36644,59:36.8,59:44.4,14,36,7.6,2,2,1805,right_to_left,Newcastle,3,True,False,False,chaotic,5,chaotic,5,-49.68,-5.24,3,center,1,defensive_third,False,-27.07,2.61,3,center,1,defensive_third,False,25.58,30.28,44.63,35.1,31.69,24.67,74.16,62.83
335,1886347,36644,36671,59:44.4,59:47.1,14,44,2.7,2,1,4177,left_to_right,Auckland FC,2,True,False,False,chaotic,5,chaotic,5,27.27,-3.31,3,center,3,attacking_third,False,40.22,-16.85,4,half_space_right,3,attacking_third,True,25.0,29.96,62.75,64.02,30.36,34.39,35.08,36.02
336,1886347,37156,37219,60:35.6,60:41.9,15,35,6.3,2,2,1805,right_to_left,Newcastle,3,False,False,False,build_up,0,high_block,10,-44.97,-1.27,3,center,1,defensive_third,False,-20.43,-26.86,5,wide_right,1,defensive_third,False,61.15,48.32,51.77,49.72,38.88,37.48,65.47,62.22
337,1886347,37219,37237,60:41.9,60:43.7,15,41,1.8,2,2,1805,right_to_left,Newcastle,0,True,False,False,create,1,medium_block,9,-19.7,-26.75,5,wide_right,1,defensive_third,False,-12.99,-27.0,5,wide_right,2,middle_third,False,48.66,46.87,49.67,48.29,37.5,35.83,62.21,62.18
338,1886347,37237,37247,60:43.7,60:44.7,15,43,1.0,2,1,4177,left_to_right,Auckland FC,1,False,False,False,chaotic,5,chaotic,5,13.15,27.61,1,wide_left,2,middle_third,False,14.53,32.62,1,wide_left,2,middle_third,False,35.68,34.78,62.13,61.63,46.37,42.1,48.18,47.31
339,1886347,37561,37611,61:16.1,61:21.1,16,16,5.0,2,1,4177,left_to_right,Auckland FC,2,False,False,True,set_play,7,defending_set_play,13,13.88,26.3,1,wide_left,2,middle_third,False,5.07,11.14,2,half_space_left,2,middle_third,False,58.57,56.01,56.04,55.59,35.79,36.05,30.79,33.75
340,1886347,37611,37630,61:21.1,61:23.0,16,21,1.9,2,1,4177,left_to_right,Auckland FC,1,False,False,True,create,1,medium_block,9,4.72,10.58,2,half_space_left,2,middle_third,False,4.81,-5.33,3,center,2,middle_third,False,56.08,58.23,55.59,55.54,36.07,37.02,33.83,35.23
341,1886347,37630,37651,61:23.0,61:25.1,16,23,2.1,2,1,4177,left_to_right,Auckland FC,1,False,False,True,finish,2,low_block,8,5.05,-6.67,3,center,2,middle_third,False,5.98,-15.71,4,half_space_right,2,middle_third,False,58.31,60.02,55.53,56.28,37.1,39.98,35.32,36.84
342,1886347,37651,37708,61:25.1,61:30.8,16,25,5.7,2,1,4177,left_to_right,Auckland FC,2,False,False,True,create,1,medium_block,9,5.37,-14.68,4,half_space_right,2,middle_third,False,20.81,28.07,1,wide_left,3,attacking_third,False,60.12,56.8,56.37,57.95,40.03,33.58,37.06,45.84
343,1886347,37708,37758,61:30.8,61:35.8,16,30,5.0,2,1,4177,left_to_right,Auckland FC,3,False,False,True,finish,2,low_block,8,21.25,27.95,1,wide_left,3,attacking_third,False,53.68,6.18,3,center,3,attacking_third,False,56.41,37.51,58.26,80.78,33.51,17.49,45.83,43.43
344,1886347,38106,38161,62:10.6,62:16.1,17,10,5.5,2,1,4177,left_to_right,Auckland FC,3,True,False,True,set_play,7,defending_set_play,13,50.69,32.73,1,wide_left,3,attacking_third,False,47.63,3.1,3,center,3,attacking_third,True,43.6,33.17,68.26,60.42,32.25,27.28,8.44,15.55
345,1886347,38461,38600,62:46.1,63:00.0,17,46,13.9,2,2,1805,right_to_left,Newcastle,5,True,False,False,build_up,0,high_block,10,,,2,half_space_left,2,middle_third,False,-36.0,-10.59,4,half_space_right,1,defensive_third,False,,60.76,,46.57,,31.95,,65.1
346,1886347,39892,40071,65:09.2,65:27.1,20,9,17.9,2,1,4177,left_to_right,Auckland FC,4,False,False,False,set_play,7,defending_set_play,13,34.59,4.53,3,center,3,attacking_third,False,-31.55,28.68,1,wide_left,1,defensive_third,False,14.12,32.55,65.63,23.98,10.42,40.48,9.26,65.25
347,1886347,40237,40273,65:43.7,65:47.3,20,43,3.6,2,1,4177,left_to_right,Auckland FC,3,False,False,False,finish,2,low_block,8,29.88,-33.25,5,wide_right,3,attacking_third,False,46.98,-26.42,5,wide_right,3,attacking_third,False,33.62,32.4,60.65,70.04,29.08,26.04,37.4,34.4
348,1886347,40797,40866,66:39.7,66:46.6,21,39,6.9,2,1,4177,left_to_right,Auckland FC,3,False,False,False,set_play,7,defending_set_play,13,51.04,-31.53,5,wide_right,3,attacking_third,False,5.09,-14.68,4,half_space_right,2,middle_third,False,35.62,49.54,69.0,57.99,21.75,29.49,7.48,32.37
349,1886347,40866,40964,66:46.6,66:56.4,21,46,9.8,2,1,4177,left_to_right,Auckland FC,3,False,False,False,create,1,medium_block,9,4.63,-14.51,4,half_space_right,2,middle_third,False,-19.16,-9.42,4,half_space_right,1,defensive_third,False,49.82,52.41,57.88,50.22,29.41,31.94,32.86,52.02
350,1886347,40964,41010,66:56.4,67:01.0,21,56,4.6,2,1,4177,left_to_right,Auckland FC,1,False,False,False,build_up,0,high_block,10,-20.36,-8.15,3,center,1,defensive_third,False,-28.47,8.58,3,center,1,defensive_third,False,52.58,55.22,50.04,39.47,31.91,33.21,52.34,61.49
